Timestamp,Event_Type,Data_Hash,Raw_Data
2025-12-26T17:51:03.404366,ORDER_EXEC,2587510948115309499,"{'status': 'FILLED', 'order_id': 'PAPER_2214.5350371', 'price': 20066.04, 'avg_price': 20066.04, 'quantity': 50}"
2025-12-26T17:53:55.720387,SIGNAL,-6110728071863600242,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19621.9, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:53:55.721230,ORDER_VAL,864170936007149352,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19621.9, 'type': 'MARKET'}"
2025-12-26T17:53:55.831573,ORDER_EXEC,4211384822201242042,"{'status': 'FILLED', 'order_id': 'PAPER_2386.9583158', 'price': 19621.9, 'avg_price': 19621.9, 'quantity': 50}"
2025-12-26T17:53:56.220421,SIGNAL,-8492468059177496983,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19633.43, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:53:56.220836,ORDER_VAL,2704720362580686693,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19633.43, 'type': 'MARKET'}"
2025-12-26T17:53:56.324959,ORDER_EXEC,1914043599380808107,"{'status': 'FILLED', 'order_id': 'PAPER_2387.4551327', 'price': 19633.43, 'avg_price': 19633.43, 'quantity': 50}"
2025-12-26T17:53:56.725841,SIGNAL,-267750665805065776,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19630.04, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:53:56.726346,ORDER_VAL,7297278226452091507,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19630.04, 'type': 'MARKET'}"
2025-12-26T17:53:56.834253,ORDER_EXEC,7820723077032182022,"{'status': 'FILLED', 'order_id': 'PAPER_2387.9646375', 'price': 19630.04, 'avg_price': 19630.04, 'quantity': 50}"
2025-12-26T17:54:00.300686,SIGNAL,4250806911428874831,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19651.36, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:00.301769,ORDER_VAL,8181191261150706494,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19651.36, 'type': 'MARKET'}"
2025-12-26T17:54:00.406102,ORDER_EXEC,-3449540847034483320,"{'status': 'FILLED', 'order_id': 'PAPER_2391.536731', 'price': 19651.36, 'avg_price': 19651.36, 'quantity': 50}"
2025-12-26T17:54:09.496971,ORDER_VAL,-4272438183068108691,"{'symbol': 'NSE_FO|NIFTY26OCT19500CE', 'action': 'BUY', 'quantity': 50, 'price': 0.0, 'source': 'MANUAL_UI'}"
2025-12-26T17:54:09.609315,ORDER_EXEC,6993367867768617053,"{'status': 'FILLED', 'order_id': 'PAPER_2400.7366211', 'price': 0.0, 'avg_price': 0.0, 'quantity': 50}"
2025-12-26T17:54:10.464722,SIGNAL,1461296848412119389,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19704.42, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:10.468597,ORDER_VAL,867805707903033025,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19704.42, 'type': 'MARKET'}"
2025-12-26T17:54:10.580152,ORDER_EXEC,1427828057070901784,"{'status': 'FILLED', 'order_id': 'PAPER_2401.7054684', 'price': 19704.42, 'avg_price': 19704.42, 'quantity': 50}"
2025-12-26T17:54:10.978684,SIGNAL,665200779226985306,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19710.95, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:10.986081,ORDER_VAL,7358442049082331261,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19710.95, 'type': 'MARKET'}"
2025-12-26T17:54:11.100541,ORDER_EXEC,5369152610352107517,"{'status': 'FILLED', 'order_id': 'PAPER_2402.2228163', 'price': 19710.95, 'avg_price': 19710.95, 'quantity': 50}"
2025-12-26T17:54:11.477805,SIGNAL,-793568886309588029,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19720.14, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:11.478734,ORDER_VAL,-6898021878744440451,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19720.14, 'type': 'MARKET'}"
2025-12-26T17:54:11.600407,ORDER_EXEC,-5751729078181445860,"{'status': 'FILLED', 'order_id': 'PAPER_2402.7159682', 'price': 19720.14, 'avg_price': 19720.14, 'quantity': 50}"
2025-12-26T17:54:11.984440,SIGNAL,-2525773012181131960,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19727.43, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:11.985645,ORDER_VAL,-6467696160730911874,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19727.43, 'type': 'MARKET'}"
2025-12-26T17:54:12.091720,ORDER_EXEC,1975307038939728510,"{'status': 'FILLED', 'order_id': 'PAPER_2403.2213253', 'price': 19727.43, 'avg_price': 19727.43, 'quantity': 50}"
2025-12-26T17:54:12.498058,SIGNAL,5440740178353492296,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19721.83, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:12.499798,ORDER_VAL,-4684541667418819238,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19721.83, 'type': 'MARKET'}"
2025-12-26T17:54:12.605023,ORDER_EXEC,9043120100177727080,"{'status': 'FILLED', 'order_id': 'PAPER_2403.7339317', 'price': 19721.83, 'avg_price': 19721.83, 'quantity': 50}"
2025-12-26T17:54:13.517132,SIGNAL,-3923631711039741036,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19723.07, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:13.517707,ORDER_VAL,409546347461674378,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19723.07, 'type': 'MARKET'}"
2025-12-26T17:54:13.625488,ORDER_EXEC,-1016910372149639191,"{'status': 'FILLED', 'order_id': 'PAPER_2404.7535316', 'price': 19723.07, 'avg_price': 19723.07, 'quantity': 50}"
2025-12-26T17:54:14.538488,SIGNAL,8687544343485825769,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19731.39, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:14.541700,ORDER_VAL,-3918683818579426420,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19731.39, 'type': 'MARKET'}"
2025-12-26T17:54:14.669979,ORDER_EXEC,-6554619969992363279,"{'status': 'FILLED', 'order_id': 'PAPER_2405.7924497', 'price': 19731.39, 'avg_price': 19731.39, 'quantity': 50}"
2025-12-26T17:54:15.039103,SIGNAL,-5808326214228260814,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19745.6, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:15.039804,ORDER_VAL,-6027404901235166782,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19745.6, 'type': 'MARKET'}"
2025-12-26T17:54:15.154645,ORDER_EXEC,-3089211460816688624,"{'status': 'FILLED', 'order_id': 'PAPER_2406.2835196', 'price': 19745.6, 'avg_price': 19745.6, 'quantity': 50}"
2025-12-26T17:54:15.553900,SIGNAL,-5215267202324880318,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19739.47, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:15.564166,ORDER_VAL,7919287906974942692,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19739.47, 'type': 'MARKET'}"
2025-12-26T17:54:15.676338,ORDER_EXEC,7839517681278872873,"{'status': 'FILLED', 'order_id': 'PAPER_2406.8041305', 'price': 19739.47, 'avg_price': 19739.47, 'quantity': 50}"
2025-12-26T17:54:39.923510,SIGNAL,-4399075985786641543,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19842.03, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:39.923761,ORDER_VAL,9011531787879847616,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19842.03, 'type': 'MARKET'}"
2025-12-26T17:54:40.036686,ORDER_EXEC,4747407601536832279,"{'status': 'FILLED', 'order_id': 'PAPER_2431.16675', 'price': 19842.03, 'avg_price': 19842.03, 'quantity': 50}"
2025-12-26T17:54:40.426611,SIGNAL,6031926541461835932,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19849.61, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:40.426881,ORDER_VAL,-868633386618354622,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19849.61, 'type': 'MARKET'}"
2025-12-26T17:54:40.532320,ORDER_EXEC,-3082880605782967020,"{'status': 'FILLED', 'order_id': 'PAPER_2431.6626897', 'price': 19849.61, 'avg_price': 19849.61, 'quantity': 50}"
2025-12-26T17:54:40.935413,SIGNAL,-3128104308708108710,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19851.8, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:40.935883,ORDER_VAL,7855470990940309516,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19851.8, 'type': 'MARKET'}"
2025-12-26T17:54:41.043738,ORDER_EXEC,9138016143103574829,"{'status': 'FILLED', 'order_id': 'PAPER_2432.1734172', 'price': 19851.8, 'avg_price': 19851.8, 'quantity': 50}"
2025-12-26T17:54:41.437614,SIGNAL,-7723842998792523494,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19857.3, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:41.437840,ORDER_VAL,8768704842411981962,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19857.3, 'type': 'MARKET'}"
2025-12-26T17:54:41.552416,ORDER_EXEC,-1262535825201199326,"{'status': 'FILLED', 'order_id': 'PAPER_2432.6828416', 'price': 19857.3, 'avg_price': 19857.3, 'quantity': 50}"
2025-12-26T17:54:47.972251,SIGNAL,4631315669792206707,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19887.14, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:47.972427,ORDER_VAL,-7178841363174159507,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19887.14, 'type': 'MARKET'}"
2025-12-26T17:54:48.073435,ORDER_EXEC,-7715778451172018490,"{'status': 'FILLED', 'order_id': 'PAPER_2439.204137', 'price': 19887.14, 'avg_price': 19887.14, 'quantity': 50}"
2025-12-26T17:54:48.488146,SIGNAL,3621554729946647383,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19893.29, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:48.488400,ORDER_VAL,-2815949768607320025,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19893.29, 'type': 'MARKET'}"
2025-12-26T17:54:48.593210,ORDER_EXEC,1645910204337008868,"{'status': 'FILLED', 'order_id': 'PAPER_2439.7239066', 'price': 19893.29, 'avg_price': 19893.29, 'quantity': 50}"
2025-12-26T17:54:48.988518,SIGNAL,6508106760583264613,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19903.8, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:48.988652,ORDER_VAL,-8225496287515940400,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19903.8, 'type': 'MARKET'}"
2025-12-26T17:54:49.089605,ORDER_EXEC,2025133442851790221,"{'status': 'FILLED', 'order_id': 'PAPER_2440.2200745', 'price': 19903.8, 'avg_price': 19903.8, 'quantity': 50}"
2025-12-26T17:54:49.990169,SIGNAL,6646649662239928138,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19903.35, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:49.990333,ORDER_VAL,-9104741022939668865,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19903.35, 'type': 'MARKET'}"
2025-12-26T17:54:50.092797,ORDER_EXEC,-1073815079676628919,"{'status': 'FILLED', 'order_id': 'PAPER_2441.2233694', 'price': 19903.35, 'avg_price': 19903.35, 'quantity': 50}"
2025-12-26T17:54:50.490628,SIGNAL,4741214103924528015,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19908.85, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:50.491111,ORDER_VAL,3778940860322164288,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19908.85, 'type': 'MARKET'}"
2025-12-26T17:54:50.607495,ORDER_EXEC,-847219595258255585,"{'status': 'FILLED', 'order_id': 'PAPER_2441.7379502', 'price': 19908.85, 'avg_price': 19908.85, 'quantity': 50}"
2025-12-26T17:54:50.991577,SIGNAL,-5609921213397984431,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19906.62, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:50.991753,ORDER_VAL,-5860253805632787479,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19906.62, 'type': 'MARKET'}"
2025-12-26T17:54:51.092443,ORDER_EXEC,6239665607712731625,"{'status': 'FILLED', 'order_id': 'PAPER_2442.2231605', 'price': 19906.62, 'avg_price': 19906.62, 'quantity': 50}"
2025-12-26T17:54:53.524994,SIGNAL,-2945605099947937359,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19922.61, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:53.525236,ORDER_VAL,-6148368716490816358,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19922.61, 'type': 'MARKET'}"
2025-12-26T17:54:53.627221,ORDER_EXEC,349185023230669773,"{'status': 'FILLED', 'order_id': 'PAPER_2444.7573814', 'price': 19922.61, 'avg_price': 19922.61, 'quantity': 50}"
2025-12-26T17:54:54.025438,SIGNAL,7840687425862343825,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19926.72, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:54.025637,ORDER_VAL,-8850887738492490883,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19926.72, 'type': 'MARKET'}"
2025-12-26T17:54:54.142714,ORDER_EXEC,-4691135528299388373,"{'status': 'FILLED', 'order_id': 'PAPER_2445.2734934', 'price': 19926.72, 'avg_price': 19926.72, 'quantity': 50}"
2025-12-26T17:54:54.526185,SIGNAL,5215875156545212537,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19940.91, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:54.526434,ORDER_VAL,5866179505440557464,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19940.91, 'type': 'MARKET'}"
2025-12-26T17:54:54.627376,ORDER_EXEC,2213256393877642164,"{'status': 'FILLED', 'order_id': 'PAPER_2445.7579026', 'price': 19940.91, 'avg_price': 19940.91, 'quantity': 50}"
2025-12-26T17:54:55.027093,SIGNAL,133962607088614475,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19950.95, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:55.027341,ORDER_VAL,-4891528672964242264,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19950.95, 'type': 'MARKET'}"
2025-12-26T17:54:55.142876,ORDER_EXEC,-6135396169271635125,"{'status': 'FILLED', 'order_id': 'PAPER_2446.273634', 'price': 19950.95, 'avg_price': 19950.95, 'quantity': 50}"
2025-12-26T17:54:55.528081,SIGNAL,-2060302343250433900,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19952.65, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:55.528347,ORDER_VAL,2276935582030292292,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19952.65, 'type': 'MARKET'}"
2025-12-26T17:54:55.643667,ORDER_EXEC,-8919917858580682152,"{'status': 'FILLED', 'order_id': 'PAPER_2446.7742524', 'price': 19952.65, 'avg_price': 19952.65, 'quantity': 50}"
2025-12-26T17:54:56.029688,SIGNAL,20280712597741768,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19953.11, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:54:56.030028,ORDER_VAL,-3232845313259612988,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19953.11, 'type': 'MARKET'}"
2025-12-26T17:54:56.145099,ORDER_EXEC,-480887511603613291,"{'status': 'FILLED', 'order_id': 'PAPER_2447.2757035', 'price': 19953.11, 'avg_price': 19953.11, 'quantity': 50}"
2025-12-26T17:55:05.619889,SIGNAL,-6437525238523881307,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 20004.88, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T17:55:05.620225,ORDER_VAL,179986420367984299,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 20004.88, 'type': 'MARKET'}"
2025-12-26T17:55:05.734134,ORDER_EXEC,-5085140932982934435,"{'status': 'FILLED', 'order_id': 'PAPER_2456.8648291', 'price': 20004.88, 'avg_price': 20004.88, 'quantity': 50}"
2025-12-26T18:06:14.152111,SIGNAL,-4479068768295223371,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY23OCT19500CE', 'price': 19582.89, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T18:06:14.155255,ORDER_VAL,46159500414258357,"{'symbol': 'NSE_FO|NIFTY23OCT19500CE', 'action': 'BUY', 'quantity': 50, 'price': 19582.89, 'type': 'MARKET'}"
2025-12-26T18:06:14.270414,ORDER_EXEC,-6580614374262990617,"{'status': 'FILLED', 'order_id': 'PAPER_3125.4003573', 'price': 19582.89, 'avg_price': 19582.89, 'quantity': 50}"
2025-12-26T18:06:14.665681,SIGNAL,-552133990889787819,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY23OCT19500CE', 'price': 19590.88, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T18:06:14.666629,ORDER_VAL,-2059898943957516542,"{'symbol': 'NSE_FO|NIFTY23OCT19500CE', 'action': 'BUY', 'quantity': 50, 'price': 19590.88, 'type': 'MARKET'}"
2025-12-26T18:06:14.779461,ORDER_EXEC,8487870471922086232,"{'status': 'FILLED', 'order_id': 'PAPER_3125.9097871', 'price': 19590.88, 'avg_price': 19590.88, 'quantity': 50}"
2025-12-26T18:06:15.175926,SIGNAL,-5765026912087546358,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY23OCT19500CE', 'price': 19599.4, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T18:06:15.176654,ORDER_VAL,8763641461333606839,"{'symbol': 'NSE_FO|NIFTY23OCT19500CE', 'action': 'BUY', 'quantity': 50, 'price': 19599.4, 'type': 'MARKET'}"
2025-12-26T18:06:15.283242,ORDER_EXEC,5750351489484209961,"{'status': 'FILLED', 'order_id': 'PAPER_3126.4129013', 'price': 19599.4, 'avg_price': 19599.4, 'quantity': 50}"
2025-12-26T18:06:15.689906,SIGNAL,-2060447767458421205,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY23OCT19500CE', 'price': 19607.56, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T18:06:15.690513,ORDER_VAL,-8373185711519863267,"{'symbol': 'NSE_FO|NIFTY23OCT19500CE', 'action': 'BUY', 'quantity': 50, 'price': 19607.56, 'type': 'MARKET'}"
2025-12-26T18:06:15.806016,ORDER_EXEC,7753053780737712321,"{'status': 'FILLED', 'order_id': 'PAPER_3126.9354103', 'price': 19607.56, 'avg_price': 19607.56, 'quantity': 50}"
2025-12-26T18:06:16.198494,SIGNAL,-359824923370483086,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY23OCT19500CE', 'price': 19621.69, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T18:06:16.198892,ORDER_VAL,6608816987026747025,"{'symbol': 'NSE_FO|NIFTY23OCT19500CE', 'action': 'BUY', 'quantity': 50, 'price': 19621.69, 'type': 'MARKET'}"
2025-12-26T18:06:16.310412,ORDER_EXEC,-1579148532709068913,"{'status': 'FILLED', 'order_id': 'PAPER_3127.4404866', 'price': 19621.69, 'avg_price': 19621.69, 'quantity': 50}"
2025-12-26T18:06:16.704689,SIGNAL,-1225123186550505348,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19635.72, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T18:06:16.705850,ORDER_VAL,8469102714423321416,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19635.72, 'type': 'MARKET'}"
2025-12-26T18:06:16.821213,ORDER_EXEC,2106601492195089997,"{'status': 'FILLED', 'order_id': 'PAPER_3127.9517194', 'price': 19635.72, 'avg_price': 19635.72, 'quantity': 50}"
2025-12-26T18:06:17.208816,SIGNAL,4539546519937912023,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19633.07, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T18:06:17.209310,ORDER_VAL,-545281698108694371,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19633.07, 'type': 'MARKET'}"
2025-12-26T18:06:17.323582,ORDER_EXEC,547129177595275203,"{'status': 'FILLED', 'order_id': 'PAPER_3128.4540051', 'price': 19633.07, 'avg_price': 19633.07, 'quantity': 50}"
2025-12-26T18:06:17.723357,SIGNAL,-2704840765544160822,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19628.61, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T18:06:17.724112,ORDER_VAL,-612517653708154184,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19628.61, 'type': 'MARKET'}"
2025-12-26T18:06:17.834439,ORDER_EXEC,7879977258655525278,"{'status': 'FILLED', 'order_id': 'PAPER_3128.9646557', 'price': 19628.61, 'avg_price': 19628.61, 'quantity': 50}"
2025-12-26T18:06:18.223362,SIGNAL,-1050534326498569007,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19643.21, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T18:06:18.223657,ORDER_VAL,-2004687605573751898,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19643.21, 'type': 'MARKET'}"
2025-12-26T18:06:18.339478,ORDER_EXEC,6665213270889339114,"{'status': 'FILLED', 'order_id': 'PAPER_3129.4694194', 'price': 19643.21, 'avg_price': 19643.21, 'quantity': 50}"
2025-12-26T18:06:18.738367,SIGNAL,8114700613084454057,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19646.19, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T18:06:18.738803,ORDER_VAL,-7090883915536645672,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19646.19, 'type': 'MARKET'}"
2025-12-26T18:06:18.842400,ORDER_EXEC,-3115093628961364999,"{'status': 'FILLED', 'order_id': 'PAPER_3129.9720813', 'price': 19646.19, 'avg_price': 19646.19, 'quantity': 50}"
2025-12-26T18:06:19.244760,SIGNAL,-949795647766333358,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19639.28, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T18:06:19.245492,ORDER_VAL,8560908269999372181,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19639.28, 'type': 'MARKET'}"
2025-12-26T18:06:19.352124,ORDER_EXEC,1418333243783604282,"{'status': 'FILLED', 'order_id': 'PAPER_3130.4824845', 'price': 19639.28, 'avg_price': 19639.28, 'quantity': 50}"
2025-12-26T18:06:19.758976,SIGNAL,4273241194691099815,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19634.89, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T18:06:19.759592,ORDER_VAL,6733523152879761062,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19634.89, 'type': 'MARKET'}"
2025-12-26T18:06:19.876143,ORDER_EXEC,8883308157884374316,"{'status': 'FILLED', 'order_id': 'PAPER_3131.0061618', 'price': 19634.89, 'avg_price': 19634.89, 'quantity': 50}"
2025-12-26T18:07:03.975090,SIGNAL,-3854729281471215068,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19833.23, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T18:07:03.975431,ORDER_VAL,3851215912993898306,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19833.23, 'type': 'MARKET'}"
2025-12-26T18:07:04.078422,ORDER_EXEC,9079118622964829777,"{'status': 'FILLED', 'order_id': 'PAPER_3175.2083061', 'price': 19833.23, 'avg_price': 19833.23, 'quantity': 50}"
2025-12-26T18:07:04.479631,SIGNAL,6398324220526065118,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19833.85, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T18:07:04.480564,ORDER_VAL,8755785654644128964,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19833.85, 'type': 'MARKET'}"
2025-12-26T18:07:04.588762,ORDER_EXEC,-6151301104029766860,"{'status': 'FILLED', 'order_id': 'PAPER_3175.7190833', 'price': 19833.85, 'avg_price': 19833.85, 'quantity': 50}"
2025-12-26T18:07:09.051527,SIGNAL,6916251935435681540,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19869.04, 'quantity': 50, 'reason': 'MOMENTUM'}"
2025-12-26T18:07:09.051919,ORDER_VAL,-5918393403031060393,"{'symbol': 'NSE_FO|NIFTY', 'action': 'BUY', 'quantity': 50, 'price': 19869.04, 'type': 'MARKET'}"
2025-12-26T18:07:09.164303,ORDER_EXEC,2471126595995806939,"{'status': 'FILLED', 'order_id': 'PAPER_3180.2944633', 'price': 19869.04, 'avg_price': 19869.04, 'quantity': 50}"
2025-12-26T18:07:42.605644,SIGNAL,1407955481012430297,"{'action': 'BUY', 'symbol': 'NSE_FO|NIFTY', 'price': 19984.2, 'quantity': 50, 'reason': 'MOMENTUM'}"
